Time,Degree,Velocity,Force,Electromagnet_Clutch_1,Electromagnet_Clutch_2,Electromagnet_Clutch_3,Electromagnet_Clutch_4
21153.50,-34.02,3.79,-0.10,0,1,0,0
21161.87,-34.02,3.79,-0.10,0,1,0,0
21170.23,-34.02,3.79,-0.10,0,1,0,0
21178.60,-34.02,3.79,-0.10,0,1,0,0
21187.00,-33.84,4.08,-0.10,0,1,0,0
21195.37,-33.84,4.08,-0.10,0,1,0,0
21203.74,-33.84,4.08,-0.10,0,1,0,0
21212.11,-33.84,4.08,-0.10,0,1,0,0
21220.47,-33.84,4.08,-0.10,0,1,0,0
21228.84,-33.66,4.44,-0.10,0,1,0,0
21237.21,-33.66,4.44,-0.10,0,1,0,0
21245.58,-33.66,4.44,-0.10,0,1,0,0
21253.97,-33.66,4.44,-0.10,0,1,0,0
21262.34,-33.66,4.44,-0.10,0,1,0,0
21270.71,-33.48,4.73,-0.10,0,1,0,0
21279.10,-33.48,4.73,-0.10,0,1,0,0
21287.47,-33.48,4.73,-0.10,0,1,0,0
21295.83,-33.48,4.73,-0.10,0,1,0,0
21304.20,-33.30,4.85,-0.10,0,1,0,0
21312.58,-33.30,4.85,-0.10,0,1,0,0
21320.95,-33.30,4.85,-0.10,0,1,0,0
21329.32,-33.30,4.85,-0.10,0,1,0,0
21337.68,-33.12,5.75,-0.10,0,1,0,0
21346.05,-33.12,5.75,-0.10,0,1,0,0
21354.44,-33.12,5.75,-0.10,0,1,0,0
21362.82,-32.94,6.95,-0.10,0,1,0,0
21371.19,-32.94,6.95,-0.10,0,1,0,0
21379.67,-32.94,6.95,-0.10,0,1,0,0
21388.07,-32.76,8.31,-0.10,0,1,0,0
21396.44,-32.76,8.31,-0.10,0,1,0,0
21404.81,-32.58,8.71,-0.10,0,1,0,0
21413.18,-32.58,8.71,-0.10,0,1,0,0
21421.55,-32.58,8.71,-0.10,0,1,0,0
21429.91,-32.40,8.98,-0.10,0,1,0,0
21438.28,-32.40,8.98,-0.10,0,1,0,0
21446.65,-32.22,9.41,-0.10,0,1,0,0
21455.04,-32.22,9.41,-0.10,0,1,0,0
21463.41,-32.04,9.78,-0.10,0,1,0,0
21471.78,-32.04,9.78,-0.10,0,1,0,0
21480.15,-31.86,10.09,-0.10,0,1,0,0
21488.51,-31.86,10.09,-0.10,0,1,0,0
21496.88,-31.68,10.59,-0.10,0,1,0,0
21505.25,-31.68,10.59,-0.10,0,1,0,0
21513.62,-31.50,11.80,-0.10,0,1,0,0
21521.99,-31.50,11.80,-0.10,0,1,0,0
21530.36,-31.32,12.21,-0.10,0,1,0,0
21538.72,-31.32,12.21,-0.10,0,1,0,0
21547.17,-31.14,12.34,-0.10,0,1,0,0
21555.66,-30.96,12.09,-0.10,0,1,0,0
21564.21,-30.96,12.09,-0.10,0,1,0,0
21572.66,-30.78,11.49,-0.10,0,1,0,0
21581.15,-30.78,11.49,-0.10,0,1,0,0
21589.52,-30.60,10.93,-0.10,0,1,0,0
21597.88,-30.60,10.93,-0.10,0,1,0,0
21606.26,-30.42,10.64,-0.10,0,1,0,0
21614.61,-30.42,10.64,-0.10,0,1,0,0
21622.97,-30.24,10.82,-0.10,0,1,0,0
21631.33,-30.24,10.82,-0.10,0,1,0,0
21639.68,-30.06,11.33,-0.10,0,1,0,0
21648.03,-30.06,11.33,-0.10,0,1,0,0
21656.48,-29.88,11.58,-0.10,0,1,0,0
21664.81,-29.88,11.58,-0.10,0,1,0,0
21673.14,-29.70,11.19,-0.10,0,1,0,0
21681.46,-29.70,11.19,-0.10,0,1,0,0
21689.80,-29.52,10.65,-0.10,0,1,0,0
21698.14,-29.52,10.65,-0.10,0,1,0,0
21706.55,-29.34,10.44,-0.10,0,1,0,0
21714.88,-29.34,10.44,-0.10,0,1,0,0
21723.21,-29.16,10.74,-0.10,0,1,0,0
21731.55,-29.16,10.74,-0.10,0,1,0,0
21739.88,-28.98,11.09,-0.10,0,1,0,0
21748.21,-28.98,11.09,-0.10,0,1,0,0
21756.59,-28.80,11.28,-0.10,0,1,0,0
21764.95,-28.80,11.28,-0.10,0,1,0,0
21773.31,-28.62,11.27,-0.10,0,1,0,0
21781.67,-28.62,11.27,-0.10,0,1,0,0
21790.04,-28.44,11.06,-0.10,0,1,0,0
21798.41,-28.44,11.06,-0.10,0,1,0,0
21806.77,-28.26,11.17,-0.10,0,1,0,0
21815.15,-28.08,11.63,-0.10,0,1,0,0
21823.50,-28.08,11.63,-0.10,0,1,0,0
21831.87,-27.90,12.19,-0.10,0,1,0,0
21840.24,-27.90,12.19,-0.10,0,1,0,0
21848.99,-27.72,13.16,-0.10,0,1,0,0
21857.38,-27.54,12.84,-0.10,0,1,0,0
21865.75,-27.54,12.84,-0.10,0,1,0,0
21874.10,-27.36,13.16,-0.10,0,1,0,0
21882.46,-27.36,13.16,-0.10,0,1,0,0
21890.83,-27.18,13.75,-0.10,0,1,0,0
21899.20,-27.00,14.18,-0.10,0,1,0,0
21907.56,-27.00,14.18,-0.10,0,1,0,0
21915.91,-26.82,14.90,-0.10,0,1,0,0
21924.29,-26.64,15.83,-0.10,0,1,0,0
21932.65,-26.46,16.31,-0.10,0,1,0,0
21941.02,-26.46,16.31,-0.10,0,1,0,0
21949.39,-26.28,15.76,-0.10,0,1,0,0
21957.76,-26.10,16.10,-0.10,0,1,0,0
21966.14,-25.92,15.75,-0.10,0,1,0,0
21974.49,-25.92,15.75,-0.10,0,1,0,0
21982.86,-25.74,15.96,-0.10,0,1,0,0
21991.22,-25.56,15.48,-0.10,0,1,0,0
21999.59,-25.38,15.26,-0.10,0,1,0,0
22007.95,-25.38,15.26,-0.10,0,1,0,0
22016.30,-25.20,15.10,-0.10,0,1,0,0
22024.66,-25.02,15.24,-0.10,0,1,0,0
22033.03,-25.02,15.24,-0.10,0,1,0,0
22041.38,-24.84,15.08,-0.10,0,1,0,0
22049.76,-24.66,15.07,-0.10,0,1,0,0
22058.14,-24.66,15.07,-0.10,0,1,0,0
22066.51,-24.48,14.85,-0.10,0,1,0,0
22074.87,-24.30,14.32,-0.10,0,1,0,0
22083.23,-24.30,14.32,-0.10,0,1,0,0
22091.59,-24.12,13.01,-0.10,0,1,0,0
22099.96,-23.94,12.70,-0.10,0,1,0,0
22108.31,-23.94,12.70,-0.10,0,1,0,0
22116.69,-23.76,11.83,-0.10,0,1,0,0
22125.04,-23.76,11.83,-0.10,0,1,0,0
22133.40,-23.58,11.58,-0.10,0,1,0,0
22141.76,-23.58,11.58,-0.10,0,1,0,0
22150.13,-23.40,11.48,-0.10,0,1,0,0
22158.52,-23.40,11.48,-0.10,0,1,0,0
22166.89,-23.22,11.16,-0.10,0,1,0,0
22175.24,-23.22,11.16,-0.10,0,1,0,0
22183.62,-23.04,10.40,-0.10,0,1,0,0
22191.98,-23.04,10.40,-0.10,0,1,0,0
22200.35,-22.86,9.31,-0.10,0,1,0,0
22208.72,-22.86,9.31,-0.10,0,1,0,0
22217.09,-22.86,9.31,-0.10,0,1,0,0
22225.44,-22.68,7.80,-0.10,0,1,0,0
22233.79,-22.68,7.80,-0.10,0,1,0,0
22242.15,-22.68,7.80,-0.10,0,1,0,0
22250.53,-22.50,6.84,-0.10,0,1,0,0
22258.92,-22.50,6.84,-0.10,0,1,0,0
22267.29,-22.50,6.84,-0.10,0,1,0,0
22275.65,-22.32,6.80,-0.10,0,1,0,0
22284.00,-22.32,6.80,-0.10,0,1,0,0
22292.36,-22.32,6.80,-0.10,0,1,0,0
22300.73,-22.32,6.80,-0.10,0,1,0,0
22309.10,-22.14,5.92,-0.10,0,1,0,0
22317.47,-22.14,5.92,-0.10,0,1,0,0
22325.82,-22.14,5.92,-0.10,0,1,0,0
22334.18,-22.14,5.92,-0.10,0,1,0,0
22342.53,-21.96,5.04,-0.10,0,1,0,0
22350.90,-21.96,5.04,-0.10,0,1,0,0
22359.29,-21.96,5.04,-0.10,0,1,0,0
22367.66,-21.96,5.04,-0.10,0,1,0,0
22376.01,-21.78,5.62,-0.10,0,1,0,0
22384.37,-21.78,5.62,-0.10,0,1,0,0
22392.73,-21.78,5.62,-0.10,0,1,0,0
22401.09,-21.60,6.75,-0.10,0,1,0,0
22409.46,-21.60,6.75,-0.10,0,1,0,0
22417.83,-21.60,6.75,-0.10,0,1,0,0
22426.23,-21.42,6.92,-0.10,0,1,0,0
22434.58,-21.42,6.92,-0.10,0,1,0,0
22442.95,-21.42,6.92,-0.10,0,1,0,0
22451.31,-21.42,6.92,-0.10,0,1,0,0
22459.70,-21.24,6.74,-0.10,0,1,0,0
22468.05,-21.24,6.74,-0.10,0,1,0,0
22476.41,-21.06,7.68,-0.10,0,1,0,0
22484.77,-21.06,7.68,-0.10,0,1,0,0
22493.12,-21.06,7.68,-0.10,0,1,0,0
22501.49,-20.88,8.62,-0.10,0,1,0,0
22509.86,-20.88,8.62,-0.10,0,1,0,0
22518.23,-20.70,9.45,-0.10,0,1,0,0
22526.58,-20.70,9.45,-0.10,0,1,0,0
22535.05,-20.70,9.45,-0.10,0,1,0,0
22543.40,-20.52,8.77,-0.10,0,1,0,0
22551.77,-20.52,8.77,-0.10,0,1,0,0
22560.16,-20.34,9.04,-0.10,0,1,0,0
22568.53,-20.34,9.04,-0.10,0,1,0,0
22576.90,-20.16,9.69,-0.10,0,1,0,0
22585.27,-20.16,9.69,-0.10,0,1,0,0
22594.82,-19.98,9.72,-0.10,0,1,0,0
22604.22,-19.98,9.72,-0.10,0,1,0,0
22613.19,-19.80,9.92,-0.10,0,1,0,0
22622.83,-19.80,9.92,-0.10,0,1,0,0
22631.69,-19.62,9.63,-0.10,0,1,0,0
22640.46,-19.62,9.63,-0.10,0,1,0,0
22649.19,-19.44,9.46,-0.10,0,1,0,0
22657.93,-19.44,9.46,-0.10,0,1,0,0
22666.57,-19.44,9.46,-0.10,0,1,0,0
22675.53,-19.26,8.66,-0.10,0,1,0,0
22684.17,-19.26,8.66,-0.10,0,1,0,0
22692.85,-19.08,8.70,-0.10,0,1,0,0
22701.48,-19.08,8.70,-0.10,0,1,0,0
22710.24,-19.08,8.70,-0.10,0,1,0,0
22718.88,-18.90,9.08,-0.10,0,1,0,0
22727.53,-18.90,9.08,-0.10,0,1,0,0
22736.19,-18.72,9.49,-0.10,0,1,0,0
22744.83,-18.72,9.49,-0.10,0,1,0,0
22753.47,-18.54,9.85,-0.10,0,1,0,0
22762.19,-18.54,9.85,-0.10,0,1,0,0
22770.94,-18.36,10.20,-0.10,0,1,0,0
22779.63,-18.36,10.20,-0.10,0,1,0,0
22788.35,-18.18,8.03,-0.10,0,1,0,0
22797.06,-18.18,8.03,-0.10,0,1,0,0
22805.76,-18.18,8.03,-0.10,0,1,0,0
22814.48,-18.00,7.74,-0.10,0,1,0,0
22823.19,-18.00,7.74,-0.10,0,1,0,0
22831.91,-18.00,7.74,-0.10,0,1,0,0
22840.67,-17.82,8.10,-0.10,0,1,0,0
22849.39,-17.82,8.10,-0.10,0,1,0,0
22858.15,-17.64,8.30,-0.10,0,1,0,0
22866.88,-17.64,8.30,-0.10,0,1,0,0
22875.59,-17.64,8.30,-0.10,0,1,0,0
22884.31,-17.46,8.34,-0.10,0,1,0,0
22893.02,-17.46,8.34,-0.10,0,1,0,0
22901.78,-17.28,8.32,-0.10,0,1,0,0
22910.56,-17.28,8.32,-0.10,0,1,0,0
22919.27,-17.28,8.32,-0.10,0,1,0,0
22928.00,-17.10,8.23,-0.10,0,1,0,0
22936.69,-17.10,8.23,-0.10,0,1,0,0
22945.42,-16.92,8.12,-0.10,0,1,0,0
22954.12,-16.92,8.12,-0.10,0,1,0,0
22962.83,-16.92,8.12,-0.10,0,1,0,0
22971.56,-16.74,7.99,-0.10,0,1,0,0
22980.30,-16.74,7.99,-0.10,0,1,0,0
22989.03,-16.56,7.91,-0.10,0,1,0,0
22997.74,-16.56,7.91,-0.10,0,1,0,0
23006.43,-16.56,7.91,-0.10,0,1,0,0
23015.14,-16.38,7.84,-0.10,0,1,0,0
23023.84,-16.38,7.84,-0.10,0,1,0,0
23032.55,-16.38,7.84,-0.10,0,1,0,0
23041.27,-16.20,7.81,-0.10,0,1,0,0
23049.99,-16.20,7.81,-0.10,0,1,0,0
23058.71,-16.02,7.81,-0.10,0,1,0,0
23067.44,-16.02,7.81,-0.10,0,1,0,0
23076.14,-16.02,7.81,-0.10,0,1,0,0
23085.28,-15.84,7.80,-0.10,0,1,0,0
23093.99,-15.84,7.80,-0.10,0,1,0,0
23102.69,-15.84,7.80,-0.10,0,1,0,0
23111.41,-15.66,7.77,-0.10,0,1,0,0
23120.12,-15.66,7.77,-0.10,0,1,0,0
23128.83,-15.48,7.80,-0.10,0,1,0,0
23137.54,-15.48,7.80,-0.10,0,1,0,0
23146.24,-15.48,7.80,-0.10,0,1,0,0
23154.95,-15.30,7.81,-0.10,0,1,0,0
23163.65,-15.30,7.81,-0.10,0,1,0,0
23172.79,-15.12,7.89,-0.10,0,1,0,0
23181.49,-15.12,7.89,-0.10,0,1,0,0
23190.30,-15.12,7.89,-0.10,0,1,0,0
23199.00,-14.94,7.99,-0.10,0,1,0,0
23207.73,-14.94,7.99,-0.10,0,1,0,0
23216.47,-14.76,8.12,-0.10,0,1,0,0
23225.19,-14.76,8.12,-0.10,0,1,0,0
23233.89,-14.76,8.12,-0.10,0,1,0,0
23242.61,-14.58,8.27,-0.10,0,1,0,0
23251.32,-14.58,8.27,-0.10,0,1,0,0
23260.08,-14.40,8.38,-0.10,0,1,0,0
23268.81,-14.40,8.38,-0.10,0,1,0,0
23277.52,-14.40,8.38,-0.10,0,1,0,0
23286.23,-14.22,8.39,-0.10,0,1,0,0
23295.11,-14.22,8.39,-0.10,0,1,0,0
23303.82,-14.04,8.36,-0.10,0,1,0,0
23312.53,-14.04,8.36,-0.10,0,1,0,0
23321.23,-14.04,8.36,-0.10,0,1,0,0
23329.96,-13.86,8.27,-0.10,0,1,0,0
23338.68,-13.86,8.27,-0.10,0,1,0,0
23347.42,-13.68,8.18,-0.10,0,1,0,0
23356.11,-13.68,8.18,-0.10,0,1,0,0
23364.81,-13.68,8.18,-0.10,0,1,0,0
23373.53,-13.50,7.99,-0.10,0,1,0,0
23382.24,-13.50,7.99,-0.10,0,1,0,0
23391.33,-13.50,7.99,-0.10,0,1,0,0
23400.07,-13.32,7.69,-0.10,0,1,0,0
23408.77,-13.32,7.69,-0.10,0,1,0,0
23417.50,-13.14,7.30,-0.10,0,1,0,0
23426.20,-13.14,7.30,-0.10,0,1,0,0
23434.90,-13.14,7.30,-0.10,0,1,0,0
23443.62,-12.96,6.81,-0.10,0,1,0,0
23452.35,-12.96,6.81,-0.10,0,1,0,0
23461.07,-12.96,6.81,-0.10,0,1,0,0
23469.81,-12.96,6.81,-0.10,0,1,0,0
23478.52,-12.78,6.17,-0.10,0,1,0,0
23487.44,-12.78,6.17,-0.10,0,1,0,0
23496.13,-12.78,6.17,-0.10,0,1,0,0
23504.83,-12.78,6.17,-0.10,0,1,0,0
23513.55,-12.60,5.29,-0.10,0,1,0,0
23522.26,-12.60,5.29,-0.10,0,1,0,0
23530.97,-12.60,5.29,-0.10,0,1,0,0
23539.68,-12.60,5.29,-0.10,0,1,0,0
23548.37,-12.60,5.29,-0.10,0,1,0,0
23557.10,-12.42,4.13,-0.10,0,1,0,0
23565.80,-12.42,4.13,-0.10,0,1,0,0
23574.53,-12.42,4.13,-0.10,0,1,0,0
23583.23,-12.42,4.13,-0.10,0,1,0,0
23591.94,-12.42,4.13,-0.10,0,1,0,0
23600.67,-12.42,4.13,-0.10,0,1,0,0
23609.38,-12.42,4.13,-0.10,0,1,0,0
23618.08,-12.42,4.13,-0.10,0,1,0,0
23626.82,-12.24,2.37,-0.10,0,1,0,0
23635.24,-12.24,2.37,-0.10,0,1,0,0
23643.68,-12.24,2.37,-0.10,0,1,0,0
23652.29,-12.24,2.37,-0.10,0,1,0,0
23660.74,-12.24,2.37,-0.10,0,1,0,0
23669.73,-12.24,2.37,-0.10,0,1,0,0
23678.06,-12.24,2.37,-0.10,0,1,0,0
23686.37,-12.24,2.37,-0.10,0,1,0,0
23694.76,-12.24,2.37,-0.10,0,1,0,0
23703.06,-12.24,2.37,-0.10,0,1,0,0
23711.37,-12.24,2.37,-0.10,0,1,0,0
23719.96,-12.24,2.37,-0.10,0,1,0,0
23728.26,-12.24,2.37,-0.10,0,1,0,0
23736.57,-12.24,2.37,-0.10,0,1,0,0
23744.88,-12.24,2.37,-0.10,0,1,0,0
23753.18,-12.24,2.37,-0.10,0,1,0,0
23761.49,-12.24,2.37,-0.10,0,1,0,0
23769.81,-12.24,2.37,-0.10,0,1,0,0
23778.20,-12.24,2.37,-0.10,0,1,0,0
23786.56,-12.42,-1.14,-0.10,0,1,0,0
23794.92,-12.42,-1.14,-0.10,0,1,0,0
23803.29,-12.42,-1.14,-0.10,0,1,0,0
23811.66,-12.42,-1.14,-0.10,0,1,0,0
23820.03,-12.42,-1.14,-0.10,0,1,0,0
23828.37,-12.42,-1.14,-0.10,0,1,0,0
23836.75,-12.42,-1.14,-0.10,0,1,0,0
23845.10,-12.42,-1.14,-0.10,0,1,0,0
23853.73,-12.60,-2.77,-0.10,0,1,0,0
23862.10,-12.60,-2.77,-0.10,0,1,0,0
23870.48,-12.60,-2.77,-0.10,0,1,0,0
23878.87,-12.60,-2.77,-0.10,0,1,0,0
23887.33,-12.60,-2.77,-0.10,0,1,0,0
23895.69,-12.60,-2.77,-0.10,0,1,0,0
23904.03,-12.78,-3.52,-0.10,0,1,0,0
23912.40,-12.78,-3.52,-0.10,0,1,0,0
23920.78,-12.78,-3.52,-0.10,0,1,0,0
23929.15,-12.78,-3.52,-0.10,0,1,0,0
23937.52,-12.78,-3.52,-0.10,0,1,0,0
23945.88,-12.78,-3.52,-0.10,0,1,0,0
23954.23,-12.96,-3.83,-0.10,0,1,0,0
23962.59,-12.96,-3.83,-0.10,0,1,0,0
23970.95,-12.96,-3.83,-0.10,0,1,0,0
23979.34,-12.96,-3.83,-0.10,0,1,0,0
23987.71,-12.96,-3.83,-0.10,0,1,0,0
23996.07,-13.14,-3.74,-0.10,0,1,0,0
24004.42,-13.14,-3.74,-0.10,0,1,0,0
24012.78,-13.14,-3.74,-0.10,0,1,0,0
24021.15,-13.14,-3.74,-0.10,0,1,0,0
24029.51,-13.14,-3.74,-0.10,0,1,0,0
24037.88,-13.14,-3.74,-0.10,0,1,0,0
24046.24,-13.14,-3.74,-0.10,0,1,0,0
24054.58,-13.32,-3.28,-0.10,0,1,0,0
24062.93,-13.32,-3.28,-0.10,0,1,0,0
24071.29,-13.32,-3.28,-0.10,0,1,0,0
24079.69,-13.32,-3.28,-0.10,0,1,0,0
24088.06,-13.32,-3.28,-0.10,0,1,0,0
24096.41,-13.32,-3.28,-0.10,0,1,0,0
24104.77,-13.32,-3.28,-0.10,0,1,0,0
24113.12,-13.32,-3.28,-0.10,0,1,0,0
24121.49,-13.32,-3.28,-0.10,0,1,0,0
24129.85,-13.50,-2.36,-0.10,0,1,0,0
24138.22,-13.50,-2.36,-0.10,0,1,0,0
24146.58,-13.50,-2.36,-0.10,0,1,0,0
24154.94,-13.50,-2.36,-0.10,0,1,0,0
24163.28,-13.50,-2.36,-0.10,0,1,0,0
24171.65,-13.50,-2.36,-0.10,0,1,0,0
24180.03,-13.50,-2.36,-0.10,0,1,0,0
24188.41,-13.50,-2.36,-0.10,0,1,0,0
24196.76,-13.50,-2.36,-0.10,0,1,0,0
24205.13,-13.50,-2.36,-0.10,0,1,0,0
24213.49,-13.50,-2.36,-0.10,0,1,0,0
24221.85,-13.50,-2.36,-0.10,0,1,0,0
24230.22,-13.50,-2.36,-0.10,0,1,0,0
24238.59,-13.50,-2.36,-0.10,0,1,0,0
24246.95,-13.50,-2.36,-0.10,0,1,0,0
24255.30,-13.50,-2.36,-0.10,0,1,0,0
24263.65,-13.50,-2.36,-0.10,0,1,0,0
24272.02,-13.50,-2.36,-0.10,0,1,0,0
24280.41,-13.50,-2.36,-0.10,0,1,0,0
24288.78,-13.50,-2.36,-0.10,0,1,0,0
24297.13,-13.50,-2.36,-0.10,0,1,0,0
24305.50,-13.50,-2.36,-0.10,0,1,0,0
24313.85,-13.50,-2.36,-0.10,0,1,0,0
24322.41,-13.50,-2.36,-0.10,0,1,0,0
24330.78,-13.50,-2.36,-0.10,0,1,0,0
24339.15,-13.50,-2.36,-0.10,0,1,0,0
24347.50,-13.50,-2.36,-0.10,0,1,0,0
24355.85,-13.32,0.80,-0.10,0,1,0,0
24364.21,-13.32,0.80,-0.10,0,1,0,0
24372.57,-13.32,0.80,-0.10,0,1,0,0
24380.96,-13.32,0.80,-0.10,0,1,0,0
24389.33,-13.32,0.80,-0.10,0,1,0,0
24397.68,-13.32,0.80,-0.10,0,1,0,0
24406.03,-13.32,0.80,-0.10,0,1,0,0
24414.38,-13.32,0.80,-0.10,0,1,0,0
24422.75,-13.32,0.80,-0.10,0,1,0,0
24431.10,-13.14,2.28,-0.10,0,1,0,0
24439.48,-13.14,2.28,-0.10,0,1,0,0
24447.85,-13.14,2.28,-0.10,0,1,0,0
24456.21,-13.14,2.28,-0.10,0,1,0,0
24464.56,-13.14,2.28,-0.10,0,1,0,0
24472.92,-13.14,2.28,-0.10,0,1,0,0
24481.31,-13.14,2.28,-0.10,0,1,0,0
24489.65,-13.14,2.28,-0.10,0,1,0,0
24498.03,-13.14,2.28,-0.10,0,1,0,0
24506.38,-12.96,2.40,-0.10,0,1,0,0
24514.90,-12.96,2.40,-0.10,0,1,0,0
24523.25,-12.96,2.40,-0.10,0,1,0,0
24531.62,-12.96,2.40,-0.10,0,1,0,0
24539.98,-12.96,2.40,-0.10,0,1,0,0
24548.35,-12.96,2.40,-0.10,0,1,0,0
24556.71,-12.96,2.40,-0.10,0,1,0,0
24565.06,-12.96,2.40,-0.10,0,1,0,0
24573.42,-12.96,2.40,-0.10,0,1,0,0
24581.81,-12.96,2.40,-0.10,0,1,0,0
24590.17,-12.96,2.40,-0.10,0,1,0,0
24598.54,-12.96,2.40,-0.10,0,1,0,0
24606.89,-12.78,1.90,-0.10,0,1,0,0
24615.26,-12.78,1.90,-0.10,0,1,0,0
24623.61,-12.78,1.90,-0.10,0,1,0,0
24631.97,-12.78,1.90,-0.10,0,1,0,0
24640.34,-12.78,1.90,-0.10,0,1,0,0
24648.71,-12.78,1.90,-0.10,0,1,0,0
24657.17,-12.78,1.90,-0.10,0,1,0,0
24665.53,-12.78,1.90,-0.10,0,1,0,0
24673.90,-12.78,1.90,-0.10,0,1,0,0
24682.40,-12.78,1.90,-0.10,0,1,0,0
24690.85,-12.78,1.90,-0.10,0,1,0,0
24699.85,-12.78,1.90,-0.10,0,1,0,0
24708.91,-12.78,1.90,-0.10,0,1,0,0
24717.35,-12.78,1.90,-0.10,0,1,0,0
24725.71,-12.78,1.90,-0.10,0,1,0,0
24734.07,-12.78,1.90,-0.10,0,1,0,0
24742.44,-12.78,1.90,-0.10,0,1,0,0
24750.78,-12.78,1.90,-0.10,0,1,0,0
24759.16,-12.78,1.90,-0.10,0,1,0,0
24767.51,-12.78,1.90,-0.10,0,1,0,0
24775.86,-12.78,1.90,-0.10,0,1,0,0
24784.20,-12.78,1.90,-0.10,0,1,0,0
24792.53,-12.78,1.90,-0.10,0,1,0,0
24800.86,-12.78,1.90,-0.10,0,1,0,0
24809.21,-12.78,1.90,-0.10,0,1,0,0
24817.53,-12.78,1.90,-0.10,0,1,0,0
24826.10,-12.78,1.90,-0.10,0,1,0,0
24834.42,-12.78,1.90,-0.10,0,1,0,0
24842.74,-12.78,1.90,-0.10,0,1,0,0
24851.07,-12.78,1.90,-0.10,0,1,0,0
24859.47,-12.78,1.90,-0.10,0,1,0,0
24867.80,-12.78,1.90,-0.10,0,1,0,0
24876.13,-12.78,1.90,-0.10,0,1,0,0
24884.47,-12.96,-0.65,-0.10,0,1,0,0
24892.86,-12.96,-0.65,-0.10,0,1,0,0
24901.22,-12.96,-0.65,-0.10,0,1,0,0
24909.59,-12.96,-0.65,-0.10,0,1,0,0
24917.94,-12.96,-0.65,-0.10,0,1,0,0
24926.30,-12.96,-0.65,-0.10,0,1,0,0
24934.65,-12.96,-0.65,-0.10,0,1,0,0
24943.02,-12.96,-0.65,-0.10,0,1,0,0
24951.38,-12.96,-0.65,-0.10,0,1,0,0
24959.75,-12.96,-0.65,-0.10,0,1,0,0
24968.10,-12.96,-0.65,-0.10,0,1,0,0
24976.47,-12.96,-0.65,-0.10,0,1,0,0
24984.85,-12.96,-0.65,-0.10,0,1,0,0
24993.21,-12.96,-0.65,-0.10,0,1,0,0
25001.57,-12.96,-0.65,-0.10,0,1,0,0
25009.94,-12.96,-0.65,-0.10,0,1,0,0
25018.29,-12.96,-0.65,-0.10,0,1,0,0
25026.87,-12.96,-0.65,-0.10,0,1,0,0
25035.22,-12.96,-0.65,-0.10,0,1,0,0
25043.62,-13.14,-1.15,-0.10,0,1,0,0
25051.99,-13.14,-1.15,-0.10,0,1,0,0
25060.36,-13.14,-1.15,-0.10,0,1,0,0
25068.72,-13.14,-1.15,-0.10,0,1,0,0
25077.09,-13.14,-1.15,-0.10,0,1,0,0
25085.47,-13.14,-1.15,-0.10,0,1,0,0
25093.82,-13.14,-1.15,-0.10,0,1,0,0
25102.18,-13.14,-1.15,-0.10,0,1,0,0
25110.55,-13.14,-1.15,-0.10,0,1,0,0
25118.92,-13.14,-1.15,-0.10,0,1,0,0
25127.30,-13.14,-1.15,-0.10,0,1,0,0
25135.65,-13.14,-1.15,-0.10,0,1,0,0
25144.01,-13.14,-1.15,-0.10,0,1,0,0
25152.37,-13.14,-1.15,-0.10,0,1,0,0
25160.74,-13.14,-1.15,-0.10,0,1,0,0
25169.11,-13.14,-1.15,-0.10,0,1,0,0
25177.67,-13.14,-1.15,-0.10,0,1,0,0
25186.05,-13.14,-1.15,-0.10,0,1,0,0
25194.40,-13.14,-1.15,-0.10,0,1,0,0
25202.77,-13.14,-1.15,-0.10,0,1,0,0
25211.13,-13.14,-1.15,-0.10,0,1,0,0
25219.50,-13.14,-1.15,-0.10,0,1,0,0
25227.85,-13.14,-1.15,-0.10,0,1,0,0
25236.23,-13.14,-1.15,-0.10,0,1,0,0
25244.59,-13.14,-1.15,-0.10,0,1,0,0
25252.95,-13.14,-1.15,-0.10,0,1,0,0
25261.31,-13.14,-1.15,-0.10,0,1,0,0
25269.68,-13.14,-1.15,-0.10,0,1,0,0
25278.03,-13.14,-1.15,-0.10,0,1,0,0
25286.40,-13.14,-1.15,-0.10,0,1,0,0
25294.75,-13.14,-1.15,-0.10,0,1,0,0
25303.13,-13.14,-1.15,-0.10,0,1,0,0
25311.49,-13.14,-1.15,-0.10,0,1,0,0
25319.86,-13.14,-1.15,-0.10,0,1,0,0
25328.22,-12.96,0.62,-0.10,0,1,0,0
25336.58,-12.96,0.62,-0.10,0,1,0,0
25344.94,-12.96,0.62,-0.10,0,1,0,0
25353.29,-12.96,0.62,-0.10,0,1,0,0
25361.71,-12.96,0.62,-0.10,0,1,0,0
25370.08,-12.96,0.62,-0.10,0,1,0,0
25378.45,-12.96,0.62,-0.10,0,1,0,0
25386.83,-12.96,0.62,-0.10,0,1,0,0
25395.18,-12.96,0.62,-0.10,0,1,0,0
25403.54,-12.96,0.62,-0.10,0,1,0,0
25411.90,-12.96,0.62,-0.10,0,1,0,0
25420.29,-12.96,0.62,-0.10,0,1,0,0
25428.66,-12.96,0.62,-0.10,0,1,0,0
25437.01,-12.96,0.62,-0.10,0,1,0,0
25445.38,-12.96,0.62,-0.10,0,1,0,0
25453.73,-12.96,0.62,-0.10,0,1,0,0
25462.09,-12.96,0.62,-0.10,0,1,0,0
25470.46,-12.96,0.62,-0.10,0,1,0,0
